transaction_id,items
MARKET-01066,"green tea,herb & pepper,honey,spaghetti,whole wheat pasta"
MARKET-01067,"chili,eggs,escalope,extra dark chocolate,french wine,fresh tuna,green beans,mineral water,rice,salad,vegetables mix"
MARKET-01068,"champagne,chocolate,cooking oil,green tea,honey,mineral water,spaghetti,tomato juice,tomato sauce"
MARKET-01069,"ground beef,parmesan cheese"
MARKET-01070,"frozen vegetables,mineral water,pancakes,strawberries,tomatoes"
MARKET-01071,"champagne,cookies,cooking oil,frozen vegetables,ham,hot dogs,ketchup,mineral water,olive oil,pancakes,spaghetti,turkey,whole wheat pasta"
MARKET-01072,"bug spray,eggs,energy drink,green tea,pancakes,pepper,spaghetti"
MARKET-01073,"black tea,cake,cookies,eggs,low fat yogurt,shrimp,spaghetti"
MARKET-01074,"cake,cookies,french fries,green tea,hand protein bar,protein bar,red wine,tomato juice"
MARKET-01075,"burgers,grated cheese"
MARKET-01076,"ground beef,milk,spaghetti"
MARKET-01077,"low fat yogurt,oil,salt"
MARKET-01080,"cauliflower,ground beef,mineral water,spaghetti,strawberries,tomatoes"
MARKET-01082,"mushroom cream sauce,yogurt cake"
MARKET-01083,"antioxydant juice,burger sauce,energy drink,pepper"
MARKET-01084,"black tea,cake,eggs,green tea,mineral water,pancakes,spaghetti,turkey,whole wheat pasta,whole wheat rice"
MARKET-01085,"chicken,frozen vegetables,ham,herb & pepper,honey,mineral water,protein bar,spaghetti,tomatoes,whole wheat pasta,whole wheat rice"
MARKET-01086,"eggplant,escalope,french fries,mineral water,tomato juice,toothpaste"
MARKET-01087,"avocado,white wine"
MARKET-01088,"extra dark chocolate,red wine,whole weat flour"
MARKET-01089,"fresh bread,strawberries,white wine"
MARKET-01090,"chocolate,escalope,frozen smoothie"
MARKET-01091,"cake,cottage cheese,energy bar,gluten free bar"
MARKET-01092,"chicken,chocolate,escalope,frozen smoothie,green tea,hot dogs,milk,mineral water,vegetables mix"
MARKET-01093,"avocado,chicken,ketchup,light cream,meatballs,milk,oil,pancakes,parmesan cheese,protein bar,salt,shrimp,spaghetti,tomatoes"
MARKET-01094,"cereals,chocolate,eggs,french wine,frozen vegetables,mineral water,salt"
MARKET-01095,"cereals,french fries"
MARKET-01096,"cake,energy bar,french fries,mineral water"
MARKET-01097,"french fries,frozen smoothie"
MARKET-01098,"burgers,hot dogs,milk"
MARKET-01099,"black tea,champagne,chicken,chocolate,fresh bread,frozen smoothie,ground beef,milk,mineral water,mint,oatmeal,olive oil,pancakes,whole wheat rice"
MARKET-01100,"french fries,low fat yogurt,meatballs,milk,spaghetti,whole wheat pasta"
MARKET-01102,"burgers,escalope,ground beef,tomatoes"
MARKET-01103,"champagne,chocolate,energy bar"
MARKET-01104,"blueberries,burger sauce,chocolate,green tea,ground beef"
MARKET-01105,"milk,mineral water,pancakes"
MARKET-01106,"burgers,clothes accessories,eggs,french wine,green beans"
MARKET-01107,"mineral water,whole wheat rice"
MARKET-01108,"chocolate,ground beef,mineral water,pepper,white wine"
MARKET-01109,"shrimp,spinach"
MARKET-01110,"brownies,hot dogs,muffins"
MARKET-01111,"cottage cheese,frozen smoothie,ground beef,mint"
MARKET-01112,"almonds,black tea,cake,cereals,chocolate,fresh tuna,frozen smoothie,frozen vegetables,gums,honey,mayonnaise,milk,oil,olive oil,parmesan cheese,pepper,protein bar,salmon,spaghetti"
MARKET-01114,"cookies,hot dogs,mushroom cream sauce,shrimp,vegetables mix"
MARKET-01116,"pancakes,spaghetti"
MARKET-01117,"cake,honey,mineral water"
MARKET-01118,"barbecue sauce,oil,pancakes,soda"
MARKET-01119,"cake,chocolate,cookies,mineral water,pancakes,spaghetti"
MARKET-01120,"chocolate,clothes accessories,milk"
MARKET-01121,"antioxydant juice,avocado,cereals,cottage cheese,energy drink,french fries,fresh tuna,frozen smoothie,green grapes,green tea,honey,low fat yogurt,mineral water,oil,salmon,spinach,tomato juice,vegetables mix,whole weat flour"
MARKET-01122,"french fries,green tea,meatballs,mineral water,strawberries"
MARKET-01123,"champagne,magazines,pasta,shrimp"
MARKET-01125,"brownies,cooking oil,turkey,whole wheat rice,yams"
MARKET-01126,"chocolate,frozen vegetables,green tea,light mayo"
MARKET-01127,"escalope,turkey"
MARKET-01129,"chicken,green tea,spaghetti,white wine"
MARKET-01131,"chocolate,mineral water"
MARKET-01133,"milk,pancakes"
MARKET-01134,"antioxydant juice,french fries,vegetables mix"
MARKET-01135,"brownies,chocolate,pancakes"
MARKET-01136,"cake,french fries,green tea,gums,milk"
MARKET-01137,"black tea,cookies,mineral water,shrimp"
MARKET-01138,"ham,milk"
MARKET-01139,"chocolate,ground beef,hot dogs,salmon"
MARKET-01140,"avocado,burgers,cake,chocolate,frozen smoothie,mineral water,turkey"
MARKET-01141,"chicken,milk,mint green tea"
MARKET-01142,"ground beef,honey,sandwich,spaghetti"
MARKET-01143,"cake,eggs,french fries,milk"
MARKET-01145,"black tea,eggs,green tea,oil,parmesan cheese,shrimp,tomatoes,whole wheat pasta"
MARKET-01146,"chicken,energy bar,french fries,ground beef,herb & pepper,meatballs,milk,mineral water,pancakes,whole weat flour"
MARKET-01147,"avocado,champagne"
MARKET-01148,"green tea,oatmeal,soup"
MARKET-01150,"burgers,french fries,green tea,pancakes"
MARKET-01152,"clothes accessories,escalope,french fries,frozen smoothie"
MARKET-01153,"cake,champagne,chocolate,energy drink,french fries,green tea,mineral water,mint,strawberries,tomato juice,yams"
MARKET-01154,"energy drink,grated cheese,turkey"
MARKET-01155,"brownies,cider,eggs,frozen vegetables,green tea,herb & pepper,pancakes,pickles,yogurt cake"
MARKET-01158,"mint,tomato sauce"
MARKET-01159,"chicken,mineral water"
MARKET-01160,"brownies,burgers"
MARKET-01162,"chocolate,cookies,french fries,mineral water"
MARKET-01164,"chicken,white wine"
MARKET-01165,"champagne,cottage cheese,green tea,light mayo,pancakes,spaghetti"
MARKET-01168,"grated cheese,green tea,herb & pepper,milk,spaghetti"
MARKET-01169,"french fries,mineral water"
MARKET-01171,"corn,green tea,ham,red wine"
MARKET-01174,"milk,mineral water"
MARKET-01175,"chocolate,mineral water"
MARKET-01177,"butter,cooking oil,eggs,grated cheese"
MARKET-01179,"green tea,mineral water"
MARKET-01180,"cake,eggs,green tea,ground beef,mineral water,pancakes,tomatoes"
MARKET-01181,"green tea,ground beef,protein bar"
MARKET-01182,"avocado,fresh tuna,mineral water,soup"
MARKET-01183,"escalope,french fries,gluten free bar,muffins"
MARKET-01184,"burgers,french fries,mineral water,whole wheat rice"
MARKET-01186,"magazines,oil,salad"
MARKET-01187,"cake,candy bars,champagne,cottage cheese,eggs,energy drink,french fries,fresh bread,frozen vegetables,hot dogs,muffins,parmesan cheese,spinach,strawberries,tomatoes"
MARKET-01189,"butter,green tea"
MARKET-01190,"escalope,green tea,ham"
MARKET-01191,"dessert wine,extra dark chocolate,frozen vegetables,mineral water,olive oil,parmesan cheese,salmon,soup,tomatoes"
MARKET-01192,"escalope,french fries,ground beef,herb & pepper,spaghetti,tomato juice"
MARKET-01193,"chocolate,frozen smoothie,grated cheese,whole wheat rice"
MARKET-01194,"green tea,meatballs"
MARKET-01195,"green tea,whole wheat rice,yogurt cake"
MARKET-01196,"blueberries,burger sauce,cookies,low fat yogurt,soup,tomato sauce"
MARKET-01198,"cake,chicken,cottage cheese,escalope,green tea"
MARKET-01199,"energy bar,french fries,pancakes"
MARKET-01201,"chicken,french fries,green tea,oatmeal,pancakes,rice,whole weat flour"
MARKET-01202,"eggs,mushroom cream sauce,pasta"
MARKET-01204,"chocolate,eggs"
MARKET-01205,"burgers,cake,mineral water,whole wheat rice"
MARKET-01206,"eggs,french fries,french wine,green tea"
MARKET-01209,"chicken,frozen vegetables,ham,milk,shrimp,whole wheat pasta,whole wheat rice"
MARKET-01211,"eggs,energy bar,frozen smoothie,milk,mint"
MARKET-01213,"frozen vegetables,salmon"
MARKET-01214,"asparagus,chocolate,eggs,frozen smoothie,mineral water,salmon,shrimp,spaghetti,whole wheat rice"
MARKET-01216,"hot dogs,olive oil"
MARKET-01217,"meatballs,mineral water,olive oil,shrimp"
MARKET-01219,"chili,chocolate,escalope,mineral water,spaghetti"
MARKET-01221,"french fries,frozen smoothie"
MARKET-01222,"frozen vegetables,mineral water"
MARKET-01223,"escalope,french fries,green tea,shallot"
MARKET-01224,"fresh tuna,mineral water,salmon,spaghetti"
MARKET-01226,"chocolate,cottage cheese,eggs,frozen vegetables,low fat yogurt,mineral water,shrimp"
MARKET-01227,"avocado,frozen smoothie,low fat yogurt"
MARKET-01228,"eggs,mineral water"
MARKET-01230,"eggs,french fries"
MARKET-01231,"eggs,frozen smoothie,ham,magazines,spaghetti"
MARKET-01232,"burgers,eggs"
MARKET-01233,"cooking oil,oil,spaghetti,white wine"
MARKET-01234,"brownies,fresh bread,frozen vegetables,spaghetti"
MARKET-01235,"green tea,shrimp"
MARKET-01236,"chocolate,cooking oil,eggs,frozen vegetables,ground beef,milk,mineral water,olive oil,pancakes"
MARKET-01238,"burgers,eggs,flax seed,green tea"
MARKET-01239,"cooking oil,herb & pepper,spaghetti,toothpaste"
MARKET-01240,"cookies,green tea,hot dogs"
MARKET-01242,"brownies,eggs,french fries,green tea"
MARKET-01243,"chocolate,energy bar,low fat yogurt,mineral water"
MARKET-01244,"ground beef,mint,whole wheat rice"
MARKET-01246,"green tea,pepper"
MARKET-01247,"eggs,frozen vegetables,green tea,red wine,rice,shrimp"
MARKET-01248,"fresh bread,white wine"
MARKET-01249,"butter,chocolate,eggs,low fat yogurt,mineral water,soup,spaghetti"
MARKET-01250,"cooking oil,french fries,ham,mineral water,protein bar,spinach"
MARKET-01252,"chocolate,eggs,french fries,milk,oatmeal"
MARKET-01254,"eggs,spaghetti"
MARKET-01255,"mineral water,turkey"
MARKET-01257,"blueberries,chocolate,fresh bread,low fat yogurt,oil,pepper"
MARKET-01258,"eggplant,low fat yogurt,mineral water,muffins,pet food,soup"
MARKET-01259,"chocolate,low fat yogurt,milk,salmon,whole weat flour"
MARKET-01260,"olive oil,zucchini"
MARKET-01261,"salmon,whole wheat rice"
MARKET-01262,"champagne,clothes accessories,mineral water,pancakes,protein bar,shrimp"
MARKET-01263,"milk,oil,pepper"
MARKET-01264,"burgers,eggs,french fries,meatballs"
MARKET-01265,"cake,chocolate,fresh bread,spaghetti,white wine"
MARKET-01266,"chicken,turkey,whole wheat rice"
MARKET-01267,"champagne,eggs,pancakes"
MARKET-01268,"eggplant,eggs,french fries"
MARKET-01271,"flax seed,fresh bread,green tea"
MARKET-01273,"ham,pepper,spaghetti,strawberries,white wine"
MARKET-01274,"cottage cheese,frozen smoothie,mineral water,salmon"
MARKET-01275,"cake,cooking oil,dessert wine,herb & pepper,mineral water,tomatoes,yams"
MARKET-01276,"barbecue sauce,burger sauce,cereals,chicken,eggs,fresh bread,ground beef,turkey"
MARKET-01277,"bug spray,burger sauce,chicken,chocolate,eggs,light cream,mineral water"
MARKET-01278,"fresh tuna,shrimp,spaghetti,turkey"
MARKET-01279,"almonds,milk,tomatoes"
MARKET-01280,"chocolate,eggs,ground beef,low fat yogurt,mineral water,spaghetti,white wine"
MARKET-01281,"spaghetti,tomatoes"
MARKET-01282,"extra dark chocolate,grated cheese,green tea,mineral water,olive oil,red wine,spaghetti,vegetables mix"
MARKET-01283,"bug spray,flax seed,olive oil,spaghetti"
MARKET-01284,"cake,cottage cheese,green tea"
MARKET-01285,"burgers,olive oil,protein bar,shampoo,tomatoes"
MARKET-01286,"fromage blanc,low fat yogurt,mushroom cream sauce"
MARKET-01288,"carrots,cottage cheese,fresh bread,ham,mineral water,oil,olive oil"
MARKET-01290,"avocado,brownies,burgers,french fries,green tea,ground beef,mineral water,spaghetti"
MARKET-01291,"escalope,ground beef,mineral water,muffins,protein bar,tomatoes"
MARKET-01293,"frozen vegetables,green tea,shrimp"
MARKET-01294,"escalope,french fries,hot dogs,milk,olive oil,spaghetti"
MARKET-01295,"champagne,green grapes,green tea,strawberries,turkey"
MARKET-01297,"cereals,chocolate,cooking oil,eggs,energy bar,frozen smoothie,herb & pepper,light cream,milk,spaghetti"
MARKET-01298,"cake,fresh bread,olive oil,red wine,spaghetti"
MARKET-01299,"chicken,chocolate,cooking oil,cottage cheese,escalope,milk,mushroom cream sauce"
MARKET-01303,"chocolate,frozen vegetables,strawberries"
MARKET-01304,"black tea,light mayo,milk,mineral water,olive oil"
MARKET-01306,"energy bar,light mayo,milk,turkey,whole wheat rice,yogurt cake"
MARKET-01307,"burgers,chicken,cookies,cream"
MARKET-01310,"clothes accessories,oil,tomato sauce"
MARKET-01311,"burgers,butter"
MARKET-01312,"milk,pancakes"
MARKET-01313,"grated cheese,spaghetti"
MARKET-01314,"barbecue sauce,cookies,soup"
MARKET-01315,"brownies,burgers,cake,cooking oil,fresh bread,frozen smoothie,honey,milk,mineral water,turkey,whole wheat pasta,whole wheat rice"
MARKET-01316,"green tea,gums,turkey,vegetables mix"
MARKET-01317,"cake,carrots,eggs,fromage blanc,frozen smoothie,soup"
MARKET-01318,"burgers,cake,dessert wine,frozen smoothie,toothpaste"
MARKET-01319,"cereals,eggplant,grated cheese"
MARKET-01323,"green tea,milk"
MARKET-01324,"green tea,salmon"
MARKET-01325,"cookies,eggs,green tea"
MARKET-01326,"cake,french fries"
MARKET-01327,"brownies,eggs,grated cheese,ground beef,herb & pepper,light cream,melons,mineral water,oil,rice,salad,shrimp,spaghetti"
MARKET-01328,"candy bars,chocolate,soup"
MARKET-01329,"brownies,chocolate,frozen smoothie,ground beef,herb & pepper,milk,oil,olive oil,rice,shrimp,vegetables mix,white wine"
MARKET-01330,"babies food,chocolate,milk"
MARKET-01331,"chicken,chocolate,eggs,french fries,fresh bread,mineral water,mint,muffins,soup,spaghetti"
MARKET-01333,"fresh bread,green tea,tomatoes,white wine,whole weat flour"
MARKET-01334,"green tea,pancakes"
MARKET-01335,"french fries,frozen vegetables,milk,mushroom cream sauce,whole wheat pasta"
MARKET-01336,"chocolate bread,hand protein bar"
MARKET-01337,"escalope,grated cheese,pepper,spaghetti"
MARKET-01338,"fresh bread,white wine"
MARKET-01339,"eggplant,eggs,spaghetti"
MARKET-01340,"butter,eggs,milk,pancakes"
MARKET-01341,"grated cheese,tomatoes,turkey"
MARKET-01343,"burgers,escalope,honey"
MARKET-01345,"escalope,french fries,frozen vegetables,sparkling water,tomatoes"
MARKET-01346,"mineral water,shrimp,spaghetti"
MARKET-01348,"eggs,mineral water"
MARKET-01350,"frozen vegetables,low fat yogurt"
MARKET-01353,"cookies,water spray"
MARKET-01355,"cooking oil,eggs,low fat yogurt"
MARKET-01357,"avocado,mineral water"
MARKET-01358,"blueberries,chocolate,cooking oil,green tea,ground beef,oil,parmesan cheese,protein bar,rice,spaghetti"
MARKET-01360,"eggs,milk"
MARKET-01361,"eggs,ground beef,milk,mineral water,spaghetti,strawberries,toothpaste"
MARKET-01365,"cider,french fries,frozen vegetables,milk,spaghetti"
MARKET-01366,"chocolate,frozen vegetables,honey,mineral water,olive oil,shrimp,turkey"
MARKET-01368,"mineral water,spaghetti,tomatoes,turkey"
MARKET-01369,"burgers,green tea,low fat yogurt,spaghetti"
MARKET-01370,"eggs,mineral water"
MARKET-01371,"cookies,mineral water"
MARKET-01372,"mineral water,salmon"
MARKET-01373,"chocolate,eggplant,eggs,french fries,fresh tuna,honey,oil,spaghetti,tomato sauce,tomatoes"
MARKET-01374,"honey,low fat yogurt,milk,mineral water"
MARKET-01375,"chili,chocolate,cooking oil,eggs,herb & pepper,light cream,milk,shrimp,tomatoes"
MARKET-01376,"eggs,french fries,pancakes"
MARKET-01377,"brownies,french fries"
MARKET-01378,"barbecue sauce,chocolate,energy bar,low fat yogurt,milk,mineral water"
MARKET-01379,"eggs,fresh tuna,honey,low fat yogurt,mineral water,tomatoes"
MARKET-01380,"bacon,chicken,cooking oil,ketchup,magazines,milk,salt,soup,whole wheat rice"
MARKET-01382,"green tea,meatballs"
MARKET-01383,"grated cheese,spaghetti"
MARKET-01384,"grated cheese,green tea,pepper"
MARKET-01385,"energy drink,mineral water,mint green tea,oil,spaghetti,turkey"
MARKET-01386,"chicken,french fries"
MARKET-01387,"eggs,frozen vegetables,green tea,ground beef,milk,spaghetti,whole wheat pasta"
MARKET-01389,"cooking oil,escalope,low fat yogurt,mineral water,shrimp,spaghetti"
MARKET-01390,"bacon,blueberries,burgers,cooking oil,eggs,green tea,ground beef,milk,turkey,whole wheat rice"
MARKET-01392,"chocolate,eggs,tomatoes,turkey"
MARKET-01393,"burgers,chocolate,energy drink,frozen vegetables,low fat yogurt,mineral water,pasta,protein bar,shrimp"
MARKET-01394,"burgers,eggs,energy drink,french fries"
MARKET-01395,"almonds,cooking oil,eggs,french fries,green tea"
MARKET-01397,"antioxydant juice,carrots,french fries,frozen vegetables,whole wheat pasta"
MARKET-01398,"chicken,eggs,meatballs,mineral water,pancakes,tomatoes,whole wheat rice"
MARKET-01399,"avocado,chicken,chocolate,eggs,frozen smoothie,frozen vegetables,parmesan cheese,shrimp"
MARKET-01400,"bacon,cake,chicken,chocolate,cooking oil,eggplant,green tea,pancakes,red wine,rice,spaghetti,tea,tomatoes,toothpaste"
MARKET-01401,"chutney,cider,eggs,green tea,mineral water,pet food,soup,spaghetti,whole wheat rice"
MARKET-01402,"fresh tuna,herb & pepper,low fat yogurt,spaghetti"
MARKET-01403,"eggs,fresh tuna"
MARKET-01404,"chocolate,escalope,honey,pasta"
MARKET-01406,"chocolate,cooking oil,french fries,ground beef,herb & pepper"
MARKET-01407,"red wine,turkey"
MARKET-01408,"cookies,ham,shrimp,spaghetti"
MARKET-01409,"bacon,brownies,cake,eggplant,light cream,mineral water,soup"
MARKET-01410,"burgers,eggs,french fries,spaghetti"
MARKET-01411,"burgers,spaghetti"
MARKET-01412,"eggs,french fries"
MARKET-01413,"chicken,ground beef,honey,pasta"
MARKET-01414,"burgers,champagne,chocolate,ground beef,mineral water"
MARKET-01415,"burgers,french wine,ground beef,honey,milk,mineral water,soup,spaghetti"
MARKET-01416,"bug spray,escalope,grated cheese,ham,honey,light cream,pancakes,pepper"
MARKET-01417,"babies food,burgers,cake,chocolate,cookies,escalope,french fries,milk,mineral water,zucchini"
MARKET-01418,"pasta,shrimp"
MARKET-01419,"light mayo,pancakes"
MARKET-01421,"avocado,burgers,chicken,frozen vegetables,milk,mineral water,olive oil,protein bar,soup,spaghetti,tomatoes,whole wheat rice"
MARKET-01422,"avocado,chicken,eggs,frozen vegetables,herb & pepper,pancakes,shrimp,tomatoes"
MARKET-01423,"almonds,eggs,french fries,meatballs,milk,spaghetti,whole wheat pasta"
MARKET-01424,"chocolate,escalope,oil,vegetables mix,zucchini"
MARKET-01425,"herb & pepper,mineral water,tomato sauce"
MARKET-01426,"brownies,burgers,cake,ground beef,ham,meatballs,milk,mineral water,spaghetti"
MARKET-01428,"eggs,frozen smoothie,turkey"
MARKET-01429,"burgers,eggs,fresh bread,grated cheese,green tea,milk,mineral water,whole wheat rice"
MARKET-01430,"extra dark chocolate,mineral water,olive oil,tomatoes"
MARKET-01431,"candy bars,extra dark chocolate,mineral water,parmesan cheese,toothpaste"
MARKET-01434,"champagne,french fries"
MARKET-01435,"escalope,mushroom cream sauce,pasta"
MARKET-01436,"asparagus,chocolate"
MARKET-01438,"energy drink,ham"
MARKET-01439,"chocolate,pancakes,soup,tomatoes"
MARKET-01440,"pancakes,spaghetti"
MARKET-01441,"cake,clothes accessories,french fries,green tea,honey,turkey"
MARKET-01443,"almonds,bacon,barbecue sauce,eggs,frozen vegetables,mineral water"
MARKET-01444,"honey,hot dogs,mineral water"
MARKET-01447,"cake,mushroom cream sauce,olive oil,spaghetti"
MARKET-01449,"eggs,energy drink,french fries,light mayo,low fat yogurt"
MARKET-01451,"avocado,green grapes"
MARKET-01453,"chocolate,frozen smoothie,low fat yogurt,pancakes,rice"
MARKET-01454,"chicken,chocolate,milk,mineral water,pancakes,salmon"
MARKET-01457,"cottage cheese,french fries"
MARKET-01458,"cake,herb & pepper,pancakes,spaghetti"
MARKET-01459,"cake,cider"
MARKET-01460,"frozen vegetables,mint,shrimp,spaghetti"
MARKET-01462,"eggs,french fries"
MARKET-01463,"blueberries,mint,tomatoes"
MARKET-01466,"burgers,cookies,eggs,mineral water"
MARKET-01467,"mineral water,tomatoes"
MARKET-01468,"eggs,spaghetti"
MARKET-01469,"almonds,avocado,french wine,honey,whole wheat rice"
MARKET-01471,"chocolate,light mayo,shrimp,spaghetti"
MARKET-01472,"butter,fresh bread,shrimp"
MARKET-01473,"escalope,french fries,hand protein bar,soup,tomato juice,tomatoes"
MARKET-01474,"frozen vegetables,ground beef,milk,mineral water,pancakes,salmon,soup"
MARKET-01475,"cake,chicken,eggs,flax seed,milk,mineral water,spaghetti,turkey"
MARKET-01477,"cookies,french fries,grated cheese,pancakes,shrimp,tomato juice"
MARKET-01478,"eggs,low fat yogurt"
MARKET-01480,"frozen vegetables,shrimp,spaghetti,tomatoes"
MARKET-01481,"champagne,low fat yogurt,mineral water,parmesan cheese,white wine"
MARKET-01483,"green tea,nonfat milk,tomato juice"
MARKET-01484,"cake,french fries,frozen vegetables"
MARKET-01485,"cake,energy bar"
MARKET-01486,"bramble,burgers,mineral water,tomatoes"
MARKET-01488,"burgers,champagne,escalope,strong cheese"
MARKET-01489,"cake,grated cheese,green tea,honey"
MARKET-01490,"eggs,low fat yogurt,mineral water"
MARKET-01491,"avocado,burgers,corn,escalope,mineral water"
MARKET-01492,"cake,french fries"
MARKET-01494,"chocolate,eggplant,frozen smoothie,frozen vegetables,mineral water,parmesan cheese"
MARKET-01495,"chocolate,fresh bread,mineral water"
MARKET-01497,"mineral water,tomatoes"
MARKET-01498,"melons,milk,yogurt cake"
MARKET-01499,"extra dark chocolate,olive oil"
MARKET-01500,"chocolate,frozen vegetables,green tea,pickles,sparkling water"
MARKET-01501,"bacon,burgers,champagne,light mayo"
MARKET-01502,"chicken,eggs,spaghetti"
MARKET-01505,"burgers,chocolate,eggs,french fries,frozen smoothie,ham,low fat yogurt,milk,spaghetti,tomatoes,whole wheat rice"
MARKET-01507,"brownies,butter,french fries,milk,mushroom cream sauce"
MARKET-01508,"cooking oil,eggs,herb & pepper,nonfat milk"
MARKET-01512,"burgers,french fries,frozen vegetables,ham,tomato juice"
MARKET-01513,"cottage cheese,eggs,light cream,shrimp,turkey"
MARKET-01514,"antioxydant juice,cereals,eggs,frozen vegetables,green tea,ground beef,milk,mineral water,tomato juice,tomatoes,whole weat flour"
MARKET-01515,"butter,chocolate,shrimp,soda,tomato juice"
MARKET-01516,"chocolate,escalope,grated cheese"
MARKET-01517,"french fries,mayonnaise"
MARKET-01519,"chocolate,eggs,low fat yogurt"
MARKET-01520,"chicken,green tea,salmon"
MARKET-01521,"champagne,chocolate,eggs,french fries,fromage blanc,frozen vegetables,milk,salad"
MARKET-01522,"ground beef,mineral water,pancakes"
MARKET-01524,"fresh bread,frozen vegetables"
MARKET-01526,"avocado,cake,eggs,low fat yogurt,mineral water"
MARKET-01527,"chocolate,green tea,red wine,rice,salmon,shrimp,whole weat flour"
MARKET-01528,"burgers,cottage cheese,light mayo,oatmeal,olive oil,salmon,soup,turkey"
MARKET-01529,"cookies,french fries"
MARKET-01530,"olive oil,rice,sparkling water"
MARKET-01531,"bug spray,chocolate,ground beef,shrimp,spaghetti,strawberries"
MARKET-01532,"green tea,tomatoes"
MARKET-01533,"cake,fresh bread,ground beef,meatballs,salmon,salt,tomato juice"
MARKET-01534,"frozen smoothie,ground beef,mint,soda,tomatoes"
MARKET-01535,"chili,escalope,mineral water,mint,pepper,spaghetti"
MARKET-01536,"frozen smoothie,frozen vegetables,green beans,oil,parmesan cheese,tea"
MARKET-01537,"cookies,french fries,green tea,spaghetti,whole wheat rice"
MARKET-01538,"chocolate,eggs,low fat yogurt,mushroom cream sauce,shrimp"
MARKET-01539,"cookies,green tea"
MARKET-01540,"champagne,chicken,fresh bread,ground beef,mineral water,pancakes,soup,spaghetti"
MARKET-01541,"frozen vegetables,milk,mineral water,soup,tomatoes,vegetables mix"
MARKET-01544,"cooking oil,grated cheese,mineral water"
MARKET-01545,"french fries,milk,muffins,tomatoes"
MARKET-01546,"cookies,low fat yogurt"
MARKET-01547,"chocolate,frozen vegetables,mineral water,whole wheat rice"
MARKET-01548,"chicken,cottage cheese,extra dark chocolate,grated cheese,light cream,milk,mineral water,nonfat milk,spaghetti,strawberries,tomatoes"
MARKET-01549,"fresh bread,tomatoes"
MARKET-01551,"burgers,butter,carrots,cereals,chocolate,ham,mineral water,salad,salmon"
MARKET-01554,"ground beef,mushroom cream sauce"
MARKET-01555,"burgers,cake,chocolate,cookies,green tea"
MARKET-01556,"champagne,chocolate"
MARKET-01557,"chocolate bread,mushroom cream sauce,salt"
MARKET-01558,"cereals,cooking oil,green beans,green tea,ground beef,herb & pepper,olive oil,shrimp,spaghetti,tomatoes"
MARKET-01559,"fresh tuna,grated cheese,green tea,meatballs,whole weat flour"
MARKET-01560,"eggs,frozen smoothie"
MARKET-01561,"eggs,frozen vegetables"
MARKET-01562,"burgers,eggs,frozen vegetables,hand protein bar,mayonnaise,meatballs,mineral water,olive oil,soup"
MARKET-01563,"chicken,eggs,frozen vegetables,light mayo,mineral water,mint,pancakes,salmon"
MARKET-01565,"cake,honey,mineral water"
MARKET-01568,"cookies,green tea,ground beef,olive oil,pasta,spaghetti"
MARKET-01569,"eggs,ham"
MARKET-01570,"chocolate,eggs,olive oil,pancakes"
MARKET-01571,"almonds,eggs,fresh bread,frozen vegetables,mint"
MARKET-01572,"burgers,chicken,chocolate,ground beef,herb & pepper,low fat yogurt,milk,muffins,soup,spaghetti"
MARKET-01574,"chocolate,eggs,french fries"
MARKET-01575,"almonds,avocado,cake,frozen vegetables,green tea,ground beef,olive oil,spaghetti,tomatoes"
MARKET-01576,"frozen vegetables,ground beef,spaghetti,yams,zucchini"
MARKET-01577,"butter,cake,green tea,mint,mushroom cream sauce"
MARKET-01578,"brownies,chicken,chocolate,escalope,french fries,ground beef,mint green tea,mushroom cream sauce,pancakes,spaghetti,yogurt cake"
MARKET-01579,"avocado,cake,eggs,energy drink,tomatoes"
MARKET-01580,"low fat yogurt,mineral water,whole wheat rice"
MARKET-01581,"avocado,soda"
MARKET-01582,"eggplant,green tea,rice,spaghetti,vegetables mix"
MARKET-01583,"brownies,chicken,cider,energy drink,french fries,grated cheese,melons,milk,mint green tea,red wine,rice,salmon"
MARKET-01584,"pancakes,turkey"
MARKET-01585,"almonds,bacon,eggs,milk,mineral water,rice,yogurt cake"
MARKET-01586,"butter,grated cheese,hot dogs,low fat yogurt,olive oil,shrimp,spaghetti,spinach,tomatoes,turkey"
MARKET-01587,"french fries,olive oil"
MARKET-01589,"body spray,eggs,escalope,french fries,frozen smoothie,melons,mineral water,mint green tea,rice,spaghetti,spinach"
MARKET-01590,"chocolate,french fries,fresh tuna"
MARKET-01591,"cake,cooking oil,eggs,mineral water,rice,soup"
MARKET-01592,"black tea,chocolate,flax seed,french wine,fromage blanc,mineral water,olive oil,protein bar,salmon"
MARKET-01596,"eggs,french fries,green grapes,spaghetti,yams"
MARKET-01597,"cooking oil,mineral water,mint"
MARKET-01598,"cooking oil,eggs,frozen vegetables,grated cheese,mineral water"
MARKET-01599,"milk,salmon,soup"
MARKET-01605,"avocado,clothes accessories,dessert wine,frozen smoothie,frozen vegetables,grated cheese,ground beef,gums,milk,mineral water,oil,salmon,shrimp,soup,spaghetti,whole wheat rice"
MARKET-01606,"chocolate,escalope,frozen vegetables,ground beef,milk,mineral water,shrimp,spaghetti,tomato sauce"
MARKET-01607,"chocolate,cider,cooking oil,hand protein bar,milk,olive oil,shrimp"
